,date,open,high,low,close,volume,SMA_20,EMA_50,RSI,stoch_k,stoch_d,BB_upper,BB_middle,BB_lower,ATR,ROC,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,rolling_mean,rolling_std,target
81,2025-01-20 06:20:00,3300.82,3308.23,3297.03,3299.81,2570.7977,3290.0875,3267.9332851111412,49.36457968986817,71.69459962756058,66.32481947446757,3312.6343577574976,3290.0875,3267.5406422425026,13.500714285714237,0.8696688838892637,3300.81,3302.11,3291.23,3301.1,3291.33,3293.05,3290.49,3286.61,3296.24125,5.129091920444887,0.030001727372181985
82,2025-01-20 06:25:00,3299.81,3308.0,3292.94,3303.69,5061.0805,3291.0185000000006,3269.3355092244296,54.63356973995278,88.42427332993374,74.16134753286671,3314.22118249011,3291.0185000000006,3267.815817509891,13.264285714285668,0.7972394098048582,3299.81,3300.81,3302.11,3291.23,3301.1,3291.33,3293.05,3290.49,3297.89125,5.137816205056577,0.035875036701385365
83,2025-01-20 06:30:00,3303.69,3312.75,3301.8,3306.89,5451.036,3292.833,3270.808234352883,57.7673874926943,86.60265203475043,82.24050833074824,3314.963580985072,3292.833,3270.702419014928,13.090714285714219,0.6170491783326815,3303.69,3299.81,3300.81,3302.11,3291.23,3301.1,3291.33,3293.05,3299.6212499999997,5.585397894747861,0.0329977713198808
84,2025-01-20 06:35:00,3306.9,3323.86,3304.01,3322.9,3100.4397,3295.4415,3272.851048691986,68.90269587194604,98.24977210574286,91.09223249014234,3318.8633469989472,3295.4415,3272.0196530010526,13.744285714285654,0.9849596868551587,3306.89,3303.69,3299.81,3300.81,3302.11,3291.23,3301.1,3291.33,3303.5675,8.999594832138186,0.028574437990911417
85,2025-01-20 06:40:00,3322.91,3353.5,3322.91,3351.89,5856.7963,3298.9115000000006,3275.950615409947,87.17569938140497,98.09444904722436,94.31562439590589,3332.5774836286455,3298.9115000000006,3265.2455163713557,14.493571428571354,1.7867933982174486,3322.9,3306.89,3303.69,3299.81,3300.81,3302.11,3291.23,3301.1,3309.91625,19.17390856457393,0.02051379967719713
86,2025-01-20 06:45:00,3351.9,3399.28,3351.9,3398.81,12104.678,3303.3495000000003,3280.7686304919102,90.67972891364137,99.61497501433583,98.65306538910102,3359.2542496240376,3303.3495000000003,3247.444750375963,17.215714285714252,3.2655491852837617,3351.89,3322.9,3306.89,3303.69,3299.81,3300.81,3302.11,3291.23,3323.36375,35.213049909491694,0.008191102179880616
87,2025-01-20 06:50:00,3398.82,3434.95,3391.14,3422.21,17847.9075,3309.415,3286.3153508647765,91.49834741094364,91.80127421326996,96.50356609161004,3386.5087672407335,3309.415,3232.3212327592664,19.6528571428571,3.6687770743085677,3398.81,3351.89,3322.9,3306.89,3303.69,3299.81,3300.81,3302.11,3338.3762500000003,48.100445776815306,5.84417671611881e-06
88,2025-01-20 06:55:00,3422.21,3453.69,3393.76,3416.01,27552.9037,3315.4230000000002,3291.4014155367463,87.87567893783944,77.75284879258436,89.7230326733967,3405.6717160077783,3315.4230000000002,3225.174283992222,23.0821428571428,3.791287755641514,3422.21,3398.81,3351.89,3322.9,3306.89,3303.69,3299.81,3300.81,3352.77625,52.30742393020388,-0.0055854637427877885
89,2025-01-20 07:00:00,3416.02,3441.82,3412.83,3417.85,18381.0539,3321.6355000000003,3296.360183554913,87.82276639592669,78.83922772627965,82.79778357737798,3422.0882539063437,3321.6355000000003,3221.182746093657,24.51642857142854,3.5050316312902896,3416.01,3422.21,3398.81,3351.89,3322.9,3306.89,3303.69,3299.81,3367.53125,51.87891849227728,-0.00598621940693711
90,2025-01-20 07:05:00,3417.83,3438.46,3413.07,3420.65,14020.3539,3328.318,3301.2342940037397,88.93773334939185,80.273449161144,78.95517522666933,3436.549941116727,3328.318,3220.0860588832734,25.70642857142853,3.630623998351924,3417.85,3416.01,3422.21,3398.81,3351.89,3322.9,3306.89,3303.69,3382.15125,47.6233683447505,-0.014535249148553753
91,2025-01-20 07:10:00,3420.66,3438.31,3410.3,3426.65,8587.9724,3336.0824999999995,3306.1525569839855,88.68075667015843,83.85575258224375,80.98947648988911,3449.276740484873,3336.0824999999995,3222.8882595151263,26.661428571428523,3.8438576766541153,3420.65,3417.85,3416.01,3422.21,3398.81,3351.89,3322.9,3306.89,3397.12125,38.54305994135183,-0.0169173974581589
92,2025-01-20 07:15:00,3426.65,3431.76,3406.39,3422.23,7692.1383,3343.3160000000003,3310.7046135728488,91.76230553430244,81.04819277108432,81.72579817149068,3459.22111970891,3343.3160000000003,3227.4108802910905,27.096428571428532,3.588109053815581,3426.65,3420.65,3417.85,3416.01,3422.21,3398.81,3351.89,3322.9,3409.5375,24.748222302675323,-0.013499969318251481
93,2025-01-20 07:20:00,3422.23,3424.31,3383.88,3396.93,7974.4713,3348.832,3314.0860012758744,77.68305500408724,64.69051321928447,76.53148619087084,3463.87144414623,3348.832,3233.79255585377,28.58785714285711,2.7227999721792977,3422.23,3426.65,3420.65,3417.85,3416.01,3422.21,3398.81,3351.89,3415.1675,11.144897294908546,-0.0026347319491422105
94,2025-01-20 07:25:00,3396.94,3404.31,3392.02,3397.39,5399.1005,3354.1769999999997,3317.3528247552517,78.33587607088367,64.97667185069973,70.23845928035617,3467.72695192935,3354.1769999999997,3240.6270480706494,28.51928571428568,2.241716572873086,3396.93,3422.23,3426.65,3420.65,3417.85,3416.01,3422.21,3398.81,3414.99,11.449771051974409,-0.0022252376088702785
95,2025-01-20 07:30:00,3397.33,3399.29,3369.0,3370.93,5335.7633,3358.071,3319.453890451124,68.15397181948128,48.51632970450998,59.39450492483138,3468.0809978040265,3358.071,3248.0610021959733,29.88285714285712,0.5680377339351818,3397.39,3396.93,3422.23,3426.65,3420.65,3417.85,3416.01,3422.21,3408.58,18.81538580143717,0.0034589860958251784
96,2025-01-20 07:35:00,3370.97,3375.76,3351.09,3368.68,8434.5979,3361.9385,3321.3843261197076,66.72844272844267,44.031865165580165,52.50828890692995,3467.4143509203327,3361.9385,3256.4626490796677,30.5692857142857,-0.8864867409475702,3370.93,3397.39,3396.93,3422.23,3426.65,3420.65,3417.85,3416.01,3402.66375,23.098918303364318,0.004755571915409096
97,2025-01-20 07:40:00,3368.68,3379.23,3358.61,3376.03,5422.6001,3365.685,3323.5272937228565,67.42439516129036,48.11598075895247,46.88805854301419,3467.314884643403,3365.685,3264.055115356597,31.25999999999999,-1.3494204037741646,3368.68,3370.93,3397.39,3396.93,3422.23,3426.65,3420.65,3417.85,3397.4362499999997,23.889748511199482,0.005257654700935754
98,2025-01-20 07:45:00,3376.03,3390.81,3371.0,3387.98,3691.5082,3370.5225,3326.0548508317643,66.7438509828136,49.75531426823678,47.30105339758979,3466.270525429687,3370.5225,3274.774474570313,31.25714285714285,-0.8205479492156111,3376.03,3368.68,3370.93,3397.39,3396.93,3422.23,3426.65,3420.65,3393.3525,22.078324697049812,0.003958110732648956
