,date,open,high,low,close,volume,SMA_20,EMA_50,RSI,stoch_k,stoch_d,BB_upper,BB_middle,BB_lower,ATR,ROC,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,rolling_mean,rolling_std,target
40,2025-01-20 02:55:00,101793.78,102111.2,101753.59,101926.42,161.27467,101083.1755,100755.921888669,75.6917774006705,82.44397628381202,78.89974405824377,102468.48763216185,101083.1755,99697.86336783814,432.91499999999877,1.04491427237919,101793.79,101786.95,101657.32,101918.86,102196.15,101713.58,101610.75,101252.91,101825.47750000001,187.3507567373866,-0.0020002664667316816
41,2025-01-20 03:00:00,101926.56,101984.88,101465.08,101791.18,187.00514,101164.58600000001,100796.5202459761,77.2445851787837,75.82907494609556,78.40517477019843,102513.08340247438,101164.58600000001,99816.08859752564,445.4349999999987,0.7669743955462183,101926.42,101793.79,101786.95,101657.32,101918.86,102196.15,101713.58,101610.75,101848.03125,167.63105256485505,-0.001347955687319824
42,2025-01-20 03:05:00,101791.19,101960.02,101652.0,101870.45,147.26566,101242.1085,100838.63513829077,73.31229684413074,73.80244216983644,77.35849779991467,102564.17535285663,101242.1085,99920.04164714337,424.84428571428515,0.6098985204474554,101791.18,101926.42,101793.79,101786.95,101657.32,101918.86,102196.15,101713.58,101867.63999999998,158.58779704473494,-0.0029662183685258414
43,2025-01-20 03:10:00,101862.14,101965.98,101753.34,101795.9,123.03436,101302.7035,100876.17493678918,69.15934052352749,67.26711014774364,72.29954242122521,102608.76078684352,101302.7035,99996.64621315649,407.2221428571419,0.18221497233313816,101870.45,101791.18,101926.42,101793.79,101786.95,101657.32,101918.86,102196.15,101817.60875,87.22174146393012,-0.0017305215632456017
44,2025-01-20 03:15:00,101795.9,102211.08,101685.02,101990.79,219.91675,101369.243,100919.8853314249,71.37908886544021,77.31075136733851,72.79343456163953,102673.02913961686,101369.243,100065.45686038314,422.34928571428463,0.27253981228464463,101795.9,101870.45,101791.18,101926.42,101793.79,101786.95,101657.32,101918.86,101826.6,101.6623363328018,-0.0040277166202947745
45,2025-01-20 03:20:00,101990.79,102081.52,101584.37,101722.54,174.83,101451.25700000001,100951.36198509453,62.88619533043529,58.07512986012853,67.55099712507023,102612.7709411739,101451.25700000001,100289.74305882612,432.32142857142856,-0.4634323308656937,101990.79,101795.9,101870.45,101791.18,101926.42,101793.79,101786.95,101657.32,101834.75249999999,87.82098150744173,-0.002250631964164307
46,2025-01-20 03:25:00,101722.53,101812.0,101495.17,101653.97,212.61823,101515.301,100978.91524058102,57.79683818440559,43.119258236607685,59.50171315469158,102562.09161602911,101515.301,100468.5103839709,426.53142857142876,-0.25990282858344316,101722.54,101990.79,101795.9,101870.45,101791.18,101926.42,101793.79,101786.95,101818.13,108.34761965907026,0.002177976915215263
47,2025-01-20 03:30:00,101653.97,101755.52,101487.42,101568.28,155.6998,101584.861,101002.02758408764,49.076654825005726,19.963868225292305,40.386085440676176,102420.90554403886,101584.861,100748.81645596115,412.13142857142935,-0.0875883802563437,101653.97,101722.54,101990.79,101795.9,101870.45,101791.18,101926.42,101793.79,101789.94124999999,140.22949999808728,0.0031865263446422265
48,2025-01-20 03:35:00,101568.28,101890.91,101562.52,101619.74,160.87936,101631.20700000001,101026.25160039794,47.91320127022537,24.77540256008985,29.28617634066328,102354.1585733686,101631.20700000001,100908.25542663143,411.7900000000009,-0.16427449687802992,101568.28,101653.97,101722.54,101990.79,101795.9,101870.45,101791.18,101926.42,101751.60624999998,139.5071053940467,-9.141924590638784e-05
49,2025-01-20 03:40:00,101619.75,101738.8,101513.45,101580.0,162.58812,101666.91900000001,101047.96722391174,32.93771011137646,20.515019618774076,21.751430134718746,102295.00485584451,101666.91900000001,101038.8331441555,385.6050000000011,-0.2100226349760566,101619.74,101568.28,101653.97,101722.54,101990.79,101795.9,101870.45,101791.18,101725.20874999999,150.496144463179,0.0005090569009649215
50,2025-01-20 03:45:00,101579.99,101717.5,101411.2,101493.6,196.18542,101697.97949999999,101065.44301905244,36.8316095869203,12.697490987395296,19.329304388753076,102211.64625695365,101697.97949999999,101184.31274304632,366.9114285714303,-0.4246396567249124,101580.0,101619.74,101568.28,101653.97,101722.54,101990.79,101795.9,101870.45,101678.10250000001,157.3618344319265,0.0029136812567491788
51,2025-01-20 03:50:00,101493.59,101928.75,101437.06,101875.37,246.19471,101740.9275,101097.20486144256,56.28411520925886,57.72827898415536,30.313596530108242,102147.0242200782,101740.9275,101334.83077992182,364.1592857142875,0.08270854115258545,101493.6,101580.0,101619.74,101568.28,101653.97,101722.54,101990.79,101795.9,101688.03625,168.00850700739153,-0.0016494664019378602
52,2025-01-20 03:55:00,101875.37,101958.65,101738.17,101891.93,138.82419,101772.87849999999,101128.37055315069,53.23640758141874,59.78782677909575,43.404532250215475,102112.40369182771,101772.87849999999,101433.35330817227,360.1042857142872,0.02108560431410279,101875.37,101493.6,101580.0,101619.74,101568.28,101653.97,101722.54,101990.79,101675.67874999999,144.55803317499874,-0.0009332436827921287
53,2025-01-20 04:00:00,101891.94,101899.94,101610.42,101610.45,101.83471,101772.86349999999,101147.27562949773,45.16635908252053,24.90998649797455,47.47536408707523,102112.41887585954,101772.86349999999,101433.30812414044,347.71000000000225,-0.18217826061756623,101891.93,101875.37,101493.6,101580.0,101619.74,101568.28,101653.97,101722.54,101661.66750000001,144.79910553712878,0.0015527930444161342
54,2025-01-20 04:05:00,101610.44,101702.09,101535.28,101631.71,97.68016,101768.76999999999,101166.27305579193,41.74541910113014,27.56788518277842,37.42189948661624,102113.272523221,101768.76999999999,101424.26747677897,334.0814285714306,-0.3520710056270642,101610.45,101891.93,101875.37,101493.6,101580.0,101619.74,101568.28,101653.97,101658.885,145.18152607805325,0.0020538865281316543
55,2025-01-20 04:10:00,101631.71,101840.06,101568.81,101789.32,92.28124,101748.4285,101190.7062692903,49.94854771784271,47.27209081362301,33.24998749812533,102028.74131438187,101748.4285,101468.11568561812,316.327857142859,0.06564916684150178,101631.71,101610.45,101891.93,101875.37,101493.6,101580.0,101619.74,101568.28,101686.51500000001,146.50227526291343,0.001088129874529109
56,2025-01-20 04:15:00,101789.32,101971.59,101594.78,101707.33,131.58038,101737.852,101210.96602343579,45.49447028537981,37.021803270490935,37.287259755630785,102006.82176723935,101737.852,101468.88223276065,321.24142857142994,0.05249180135315973,101789.32,101631.71,101610.45,101891.93,101875.37,101493.6,101580.0,101619.74,101697.46375000001,144.051468573848,0.005995733050901952
57,2025-01-20 04:20:00,101706.28,102070.57,101634.44,101796.84,171.50932,101744.82800000001,101233.94147349714,50.0257508848443,48.21223183477486,44.16870863962961,102012.23598087598,101744.82800000001,101477.42001912404,337.20500000000175,0.2250308856268883,101707.33,101789.32,101631.71,101610.45,101891.93,101875.37,101493.6,101580.0,101724.56874999999,139.1074802794994,0.007248162123696611
58,2025-01-20 04:25:00,101796.84,101815.0,101635.53,101768.23,95.75432,101743.892,101254.89396473255,43.29194044246192,53.262620837808086,46.16555198102463,102010.8097886134,101743.892,101476.97421138661,312.4485714285734,0.1461231843340582,101796.84,101707.33,101789.32,101631.71,101610.45,101891.93,101875.37,101493.6,101758.89749999999,103.22532506988605,0.006130793470614515
59,2025-01-20 04:30:00,101768.24,101899.97,101678.31,101840.45,69.76786,101746.225,101277.85694650775,54.03009153239878,65.10001971578833,55.52495746279042,102015.7817637132,101746.225,101476.66823628682,292.7707142857159,0.2563988974207493,101768.23,101796.84,101707.33,101789.32,101631.71,101610.45,101891.93,101875.37,101754.5325,98.21319037866031,0.0038480780475733667
60,2025-01-20 04:35:00,101840.01,102034.0,101829.3,101900.08,57.38248,101744.90800000001,101302.25785056627,58.46361241600349,74.14350061422226,64.16871372260623,102010.99285600286,101744.90800000001,101478.82314399716,284.76142857142986,0.40049815948985545,101840.45,101768.23,101796.84,101707.33,101789.32,101631.71,101610.45,101891.93,101755.55125,99.87028321634224,0.00522688500342694
61,2025-01-20 04:40:00,101900.08,102378.07,101876.44,102317.14,96.9252,101771.20599999999,101342.05715054407,70.97294572340782,93.69822209810968,77.64724747604009,102140.49611076924,101771.20599999999,101401.91588923075,301.44214285714406,0.43363768887416465,101900.08,101840.45,101768.23,101796.84,101707.33,101789.32,101631.71,101610.45,101843.8875,207.61218005505467,0.003798874753536019
62,2025-01-20 04:45:00,102317.13,102800.27,102308.19,102534.68,268.3902,101804.4175,101388.82667405216,73.44340927958656,80.88001324627199,82.90724531953464,102306.78353044242,101804.4175,101302.05146955757,313.1342857142871,0.6308154139390627,102317.14,101900.08,101840.45,101768.23,101796.84,101707.33,101789.32,101631.71,101956.75875,300.46995454454054,-0.0004773019236027354
63,2025-01-20 04:50:00,102534.69,102572.98,102327.0,102392.15,109.46144,101834.23000000001,101428.17268683444,69.76832491955389,70.61919125745946,81.73247553394704,102401.09515173631,101834.23000000001,101267.3648482637,314.6078571428578,0.7693106368488646,102534.68,102317.14,101900.08,101840.45,101768.23,101796.84,101707.33,101789.32,102032.1125,326.9075141273567,0.0020301360993006945
64,2025-01-20 04:55:00,102392.15,102435.39,102232.33,102232.34,61.75259,101846.3075,101459.70865989976,67.36103930286981,58.33877392331299,69.94599280901481,102437.00908011725,101846.3075,101255.60591988274,307.23357142857174,0.5909868091366268,102392.15,102534.68,102317.14,101900.08,101840.45,101768.23,101796.84,101707.33,102097.73874999999,304.31013350762754,0.004805230908340841
65,2025-01-20 05:00:00,102232.34,102491.03,102127.99,102432.7,70.9746,101881.8155,101497.86518304094,64.31863609037244,70.94285330318773,66.63360616132006,102524.29934838135,101881.8155,101239.33165161865,298.04428571428537,0.6320702407678822,102232.34,102392.15,102534.68,102317.14,101900.08,101840.45,101768.23,101796.84,102177.22125,297.45391966968657,0.00046186422890337475
66,2025-01-20 05:05:00,102432.69,102731.03,102254.79,102705.83,143.80217,101934.40849999999,101545.23635233345,68.4747178514034,92.53432833461119,73.93865185370397,102664.58467984427,101934.40849999999,101204.23232015572,316.31285714285747,0.9817384843353965,102432.7,102232.34,102392.15,102534.68,102317.14,101900.08,101840.45,101768.23,102294.42125,297.99772009867297,-0.003250253661355007
67,2025-01-20 05:10:00,102705.84,102784.0,102465.15,102485.74,126.44199,101980.2815,101582.11884832037,70.43780792490732,75.1357718242834,79.53765115402744,102728.6589246865,101980.2815,101231.90407531349,318.4078571428576,0.6767400638369607,102705.83,102432.7,102232.34,102392.15,102534.68,102317.14,101900.08,101840.45,102375.08249999999,239.07009090299502,-0.000886269641025228
68,2025-01-20 05:15:00,102485.74,102793.73,102442.76,102600.02,120.89895,102029.2955,101622.03654054311,71.66852401348031,83.73881409059175,83.80297141649544,102806.11287306402,102029.2955,101252.47812693597,331.56214285714356,0.8173375915057265,102485.74,102705.83,102432.7,102232.34,102392.15,102534.68,102317.14,101900.08,102462.575,152.9759841098236,0.00015146195877924207
69,2025-01-20 05:20:00,102600.01,102825.73,102420.13,102723.59,142.37463,102086.475,101665.23471542378,71.2302245572254,91.7023437182664,83.52564321104718,102891.87171162425,102086.475,101281.07828837576,341.1585714285715,0.8671799859486082,102600.02,102485.74,102705.83,102432.7,102232.34,102392.15,102534.68,102317.14,102513.38124999999,164.81108349002776,-0.0016381826219273865
70,2025-01-20 05:25:00,102723.6,102723.6,102423.32,102480.01,120.31294,102135.79550000001,101697.18668736795,66.35703156753824,70.97935851052195,82.14017210646004,102908.46989127078,102135.79550000001,101363.12110872923,335.69214285714304,0.5691163343541958,102723.59,102600.02,102485.74,102705.83,102432.7,102232.34,102392.15,102534.68,102506.5475,164.9351626508325,0.00019516001218189416
71,2025-01-20 05:30:00,102480.01,102561.91,102344.0,102372.01,96.88368,102160.6275,101723.65034668686,62.08132212518014,61.87867585279766,74.85345936052867,102929.97656599183,102160.6275,101391.27843400817,320.1050000000001,0.053627378560420415,102480.01,102723.59,102600.02,102485.74,102705.83,102432.7,102232.34,102392.15,102504.03,167.07060252676527,-0.00027165628573666556
72,2025-01-20 05:35:00,102372.01,102515.12,102332.0,102394.91,76.10944,102185.7765,101749.97425465993,63.1949298858805,62.45315577556666,65.10373004629542,102951.01549667558,102185.7765,101420.53750332443,320.365714285714,-0.13631485464234105,102372.01,102480.01,102723.59,102600.02,102485.74,102705.83,102432.7,102232.34,102524.35125,136.36934945114663,0.0013191085377193268
73,2025-01-20 05:40:00,102394.91,102615.57,102389.42,102615.56,85.37057,102236.032,101783.91879369288,65.36008846155377,78.907700490752,67.7465107063721,102973.70357138233,102236.032,101498.36042861769,320.6864285714286,0.21819055464701495,102394.91,102372.01,102480.01,102723.59,102600.02,102485.74,102705.83,102432.7,102547.20874999999,134.11911458961214,-0.0033655714591432906
74,2025-01-20 05:45:00,102615.56,102617.08,102411.5,102555.31,68.5373,102282.212,101814.16942923435,62.981277860326884,71.51344689188761,70.95810105273542,102974.85581564551,102282.212,101589.56818435449,320.7492857142861,0.3159176440644919,102615.56,102394.91,102372.01,102480.01,102723.59,102600.02,102485.74,102705.83,102528.39375,118.31462522088114,-0.0005357109251583614
75,2025-01-20 05:50:00,102555.3,102772.3,102500.0,102500.01,80.57636,102317.7465,101841.06513789183,54.229205500487886,53.31785478831578,67.91300072365179,102975.98623304514,102317.7465,101659.50676695484,304.36857142857167,0.06571143785138699,102555.31,102615.56,102394.91,102372.01,102480.01,102723.59,102600.02,102485.74,102530.1775,117.68559479186433,0.0002462438784152088
76,2025-01-20 05:55:00,102500.01,102507.55,102297.86,102344.2,98.91489,102349.59,101860.79591679803,45.46532334091978,30.987187204402034,51.93949629486847,102941.80069483258,102349.59,101757.37930516741,284.19785714285746,-0.35210269952543555,102500.01,102555.31,102615.56,102394.91,102372.01,102480.01,102723.59,102600.02,102498.2,130.09802139737496,0.0027898014738501065
77,2025-01-20 06:00:00,102344.2,102581.51,102339.75,102529.98,73.48524,102386.247,101887.03842986478,53.21505381360483,57.61315103046923,47.306064341062346,102922.51528227395,102386.247,101849.97871772606,283.89642857142877,0.04316698108438372,102344.2,102500.01,102555.31,102615.56,102394.91,102372.01,102480.01,102723.59,102473.99875,95.61991610244166,0.0010730519990349574
78,2025-01-20 06:05:00,102529.98,102623.05,102240.27,102270.2,95.78342,102411.3455,101902.06437379167,50.84377841567565,20.38151747069019,36.327285235187155,102866.71016245184,102411.3455,101955.98083754815,296.73357142857174,-0.32146192564095694,102529.98,102344.2,102500.01,102555.31,102615.56,102394.91,102372.01,102480.01,102447.7725,119.52133363100599,0.004206015046416267
79,2025-01-20 06:10:00,102270.19,102581.81,102220.8,102500.37,87.28486,102444.3415,101925.52733952533,51.48837147922172,46.215264576065934,41.40331102574179,102812.8876063656,102444.3415,102075.79539363438,296.5885714285718,-0.21730159547578232,102270.2,102529.98,102344.2,102500.01,102555.31,102615.56,102394.91,102372.01,102463.8175,116.47467459284013,0.009523477817689807
80,2025-01-20 06:15:00,102500.36,102651.71,102444.31,102525.25,59.21917,102475.6,101949.04587523024,45.54132264054037,50.32813713983446,38.97497306219686,102741.54749501676,102475.6,102209.65250498326,277.3857142857149,0.04414519475554817,102500.37,102270.2,102529.98,102344.2,102500.01,102555.31,102615.56,102394.91,102480.11,114.55915053591637,0.021109336480525487
81,2025-01-20 06:20:00,102525.25,102785.75,102524.0,102629.72,107.6285,102491.22899999999,101975.7389781624,53.770254841784315,67.59790388970673,54.71376853520237,102754.69433697184,102491.22899999999,102227.76366302815,273.30714285714305,0.2517387321007045,102525.25,102500.37,102270.2,102529.98,102344.2,102500.01,102555.31,102615.56,102481.88,117.03356002237598,0.03475913215002424
82,2025-01-20 06:25:00,102629.72,102780.27,102512.42,102640.0,112.25777,102496.495,102001.78842999917,51.107221588328365,69.29727406476815,62.40777169810311,102767.71315996566,102496.495,102225.27684003433,267.3700000000005,0.23935760088074348,102629.72,102525.25,102500.37,102270.2,102529.98,102344.2,102500.01,102555.31,102492.46625,127.94608194084161,0.05265013639906457
83,2025-01-20 06:30:00,102640.0,102792.0,102606.03,102700.35,104.63266,102511.905,102029.18300137176,49.333027206979956,83.95483193277404,73.61666996241631,102793.0029409395,102511.905,102230.80705906049,251.6821428571441,0.08262879430761587,102640.0,102629.72,102525.25,102500.37,102270.2,102529.98,102344.2,102500.01,102517.50875,147.71262161378277,0.04660305441997026
84,2025-01-20 06:35:00,102700.34,103486.56,102625.0,103476.53,374.63436,102574.1145,102085.94170720033,71.90346404079486,99.20759069649864,84.15323223134693,103066.21432138782,102574.1145,102082.01467861218,291.7735714285726,0.8982665061419065,102700.35,102640.0,102629.72,102525.25,102500.37,102270.2,102529.98,102344.2,102659.05,354.9944791523915,0.04964526738575392
85,2025-01-20 06:40:00,103476.53,104740.0,103476.52,104689.49,551.65904,102686.954,102188.0416402513,84.28468293606653,97.99499841219456,93.71914034715574,103748.27700777772,102686.954,101625.63099222227,366.4571428571435,2.13607784038266,103476.53,102700.35,102640.0,102629.72,102525.25,102500.37,102270.2,102529.98,102928.98875,793.2968873440678,0.037087963653275935
86,2025-01-20 06:45:00,104689.92,106636.13,104689.92,106197.04,1530.717,102861.5145,102345.25726220223,89.08110130519424,90.05532995268733,95.75263968712686,104756.7356959945,102861.5145,100966.2933040055,492.42285714285805,3.764590470197624,104689.49,103476.53,102700.35,102640.0,102629.72,102525.25,102500.37,102270.2,103419.84375,1348.2203596693637,0.026162499444428944
87,2025-01-20 06:50:00,106197.04,108636.0,106079.35,108044.01,3296.276122,103139.428,102568.73776172372,91.81694508938132,90.77207257762805,92.94080031416998,106121.2566839251,103139.428,100157.5993160749,658.8871428571427,5.377968473221197,106197.04,104689.49,103476.53,102700.35,102640.0,102629.72,102525.25,102500.37,104112.79874999999,2050.082766346258,0.0027859943369374918
88,2025-01-20 06:55:00,108044.01,109588.0,106858.48,107486.5,3504.20428,103383.75200000001,102761.5911828326,85.28332181356878,71.47491584319687,84.10077279117075,106927.34148464535,103383.75200000001,99840.16251535466,839.1685714285715,5.100508261448597,108044.01,106197.04,104689.49,103476.53,102700.35,102640.0,102629.72,102525.25,104732.95499999999,2242.5965288159846,0.0066650230494060825
89,2025-01-20 07:00:00,107482.36,109204.44,107357.22,108613.65,2122.03519,103678.25499999999,102991.08368546663,87.92655933616557,86.7744869149744,83.00715844526644,107904.17139276408,103678.25499999999,99452.3386072359,951.6628571428571,5.964154080614537,107486.5,108044.01,106197.04,104689.49,103476.53,102700.35,102640.0,102629.72,105480.94625,2430.9005760532045,0.0008516424961320102
90,2025-01-20 07:05:00,108613.65,109499.99,108400.0,108572.21,1675.33662,103982.86499999999,103209.95138407579,89.19220637671549,86.21199370181353,81.48713215332826,108695.36827652552,103982.86499999999,99270.36172347446,1015.2557142857144,5.898020243793608,108613.65,107486.5,108044.01,106197.04,104689.49,103476.53,102700.35,102640.0,106222.4725,2343.7146893569766,-0.0025071793233277795
91,2025-01-20 07:10:00,108572.22,109191.77,108258.92,108975.42,772.3707,104313.0355,103436.04819254341,89.48008673388152,91.68503637745681,88.22383899808158,109455.98190698048,104313.0355,99170.08909301952,1064.6192857142867,6.183101737001715,108572.21,108613.65,107486.5,108044.01,106197.04,104689.49,103476.53,102700.35,107006.85625,2024.92680327645,-0.005527943824396364
92,2025-01-20 07:15:00,108975.43,109081.13,108019.85,108345.02,680.1405,104610.541,103628.55689087504,85.59386982159786,83.12818981431214,87.00840663119415,109970.12695048425,104610.541,99250.95504951575,1113.0835714285724,5.558281371784883,108975.42,108572.21,108613.65,107486.5,108044.01,106197.04,104689.49,103476.53,107615.4175,1467.1159434538085,-0.003655451814951971
93,2025-01-20 07:20:00,108345.03,108500.0,107701.01,108202.9,577.96999,104889.90799999998,103807.94289515445,83.7608800931151,80.61086077363372,85.14136232180088,110392.22699424851,104889.90799999998,99387.58900575145,1144.3678571428588,5.357868790125826,108345.02,108975.42,108572.21,108613.65,107486.5,108044.01,106197.04,104689.49,108054.59375,870.8027548345651,-0.004336852339447361
