,date,open,high,low,close,volume
66,2022-07-04,0.456,0.4765,0.4445,0.4695,196991430.2
67,2022-07-05,0.4695,0.4717,0.4447,0.4571,171538047.7
68,2022-07-06,0.4571,0.4656,0.447,0.4623,139221841.0
69,2022-07-07,0.4623,0.4827,0.4609,0.4776,142206515.1
70,2022-07-08,0.4775,0.493,0.46,0.4661,170807637.3
71,2022-07-09,0.4661,0.4849,0.4653,0.478,100774030.7
72,2022-07-10,0.4781,0.4798,0.4552,0.4624,115262368.1
73,2022-07-11,0.4625,0.4628,0.4316,0.4347,162045832.1
74,2022-07-12,0.4347,0.4425,0.4156,0.4171,139595801.6
75,2022-07-13,0.4171,0.4422,0.4023,0.4383,265120837.4
76,2022-07-14,0.4383,0.4465,0.417,0.4416,208166850.3
77,2022-07-15,0.4417,0.4536,0.4326,0.4421,187707381.7
78,2022-07-16,0.4421,0.4591,0.4316,0.4578,147996093.0
79,2022-07-17,0.4578,0.466,0.4421,0.4478,153582187.8
80,2022-07-18,0.4478,0.4998,0.4457,0.4904,383712607.4
81,2022-07-19,0.4904,0.526,0.4733,0.5152,386358308.6
82,2022-07-20,0.5152,0.5487,0.4868,0.491,389779718.7
83,2022-07-21,0.491,0.5023,0.4756,0.4993,261898181.1
84,2022-07-22,0.4994,0.5114,0.477,0.4828,200329666.4
85,2022-07-23,0.4827,0.5186,0.473,0.517,199660186.4
86,2022-07-24,0.5171,0.5368,0.5095,0.512,233306136.5
87,2022-07-25,0.512,0.5154,0.4741,0.4752,200850290.9
88,2022-07-26,0.4752,0.4774,0.451,0.4677,213068947.5
89,2022-07-27,0.4678,0.5122,0.4588,0.5111,290166822.0
90,2022-07-28,0.5112,0.5242,0.4885,0.513,306444781.5
91,2022-07-29,0.5131,0.5454,0.5064,0.5218,320668702.7
92,2022-07-30,0.5219,0.556,0.509,0.5263,271896568.2
93,2022-07-31,0.5263,0.5443,0.5125,0.5161,174783511.5
94,2022-08-01,0.5161,0.5262,0.5007,0.5124,158798003.7
95,2022-08-02,0.5125,0.5155,0.4886,0.4963,182796003.4
96,2022-08-03,0.4963,0.5167,0.489,0.5005,124963960.7
97,2022-08-04,0.5006,0.5112,0.4934,0.4997,102892954.2
98,2022-08-05,0.4998,0.5193,0.4993,0.5174,112189883.6
99,2022-08-06,0.5174,0.5234,0.51,0.5112,78090180.3
100,2022-08-07,0.5114,0.5385,0.5063,0.5276,111026235.8
101,2022-08-08,0.5276,0.5496,0.523,0.5371,161524833.4
102,2022-08-09,0.5371,0.5374,0.5057,0.5129,143030490.2
103,2022-08-10,0.5128,0.5389,0.502,0.5374,168972340.2
104,2022-08-11,0.5374,0.5476,0.5286,0.5303,155468308.4
105,2022-08-12,0.5302,0.542,0.5205,0.5402,106913181.8
106,2022-08-13,0.5403,0.5677,0.5378,0.5593,193063122.5
107,2022-08-14,0.5592,0.5948,0.5567,0.5695,236011611.2
108,2022-08-15,0.5695,0.5824,0.5427,0.5499,190761668.9
109,2022-08-16,0.5499,0.5704,0.5475,0.557,146450653.2
110,2022-08-17,0.5569,0.5834,0.5304,0.5384,234245028.0
111,2022-08-18,0.5384,0.5441,0.5075,0.5119,132313932.3
112,2022-08-19,0.5119,0.5121,0.4461,0.45,328230521.1
113,2022-08-20,0.4499,0.4632,0.4347,0.4508,211122393.3
114,2022-08-21,0.4508,0.4726,0.4468,0.4626,169047210.7
115,2022-08-22,0.4627,0.4632,0.4374,0.4615,189193918.6
116,2022-08-23,0.4614,0.47,0.4457,0.4658,124261125.9
117,2022-08-24,0.4659,0.4691,0.4536,0.4578,103361101.6
118,2022-08-25,0.4578,0.4741,0.4574,0.4645,119929958.0
119,2022-08-26,0.4645,0.482,0.4257,0.4316,375988353.5
120,2022-08-27,0.4315,0.4514,0.4258,0.4499,188501508.5
121,2022-08-28,0.4498,0.4544,0.4274,0.4293,131217761.8
122,2022-08-29,0.4293,0.453,0.4236,0.4504,144932469.0
123,2022-08-30,0.4503,0.4628,0.4385,0.4531,153120426.8
124,2022-08-31,0.4531,0.4631,0.4446,0.4462,115611898.1
125,2022-09-01,0.4461,0.4624,0.4407,0.4575,126696718.0
126,2022-09-02,0.4575,0.4665,0.4487,0.4543,106798749.5
127,2022-09-03,0.4544,0.486,0.4535,0.4803,182225091.7
128,2022-09-04,0.4803,0.51,0.4756,0.5035,199924106.3
129,2022-09-05,0.5035,0.5076,0.4826,0.4984,141753954.4
130,2022-09-06,0.4985,0.5122,0.4592,0.4625,233944338.0
131,2022-09-07,0.4625,0.4821,0.4536,0.4787,139305299.9
132,2022-09-08,0.4787,0.4831,0.4627,0.479,113848178.5
133,2022-09-09,0.4791,0.505,0.4783,0.5022,179504511.2
134,2022-09-10,0.5022,0.5242,0.4945,0.5121,194060696.5
135,2022-09-11,0.5121,0.5199,0.5,0.5098,129240731.5
136,2022-09-12,0.5098,0.5197,0.4958,0.5012,168685217.5
137,2022-09-13,0.5013,0.509,0.4612,0.4635,232872260.6
138,2022-09-14,0.4635,0.4871,0.462,0.4809,139528796.3
139,2022-09-15,0.4807,0.482,0.4619,0.4662,131971420.4
140,2022-09-16,0.4662,0.4747,0.454,0.4746,102993446.9
141,2022-09-17,0.4746,0.4883,0.4723,0.4859,100281140.5
142,2022-09-18,0.4859,0.4904,0.4403,0.4477,128727598.1
143,2022-09-19,0.4477,0.457,0.4332,0.4527,182324362.8
144,2022-09-20,0.4527,0.4545,0.4373,0.4422,107529839.9
145,2022-09-21,0.4423,0.4645,0.4313,0.4389,285433830.3
146,2022-09-22,0.4388,0.4666,0.4343,0.4584,155204297.3
147,2022-09-23,0.4583,0.4825,0.446,0.4618,210001077.3
148,2022-09-24,0.4619,0.4689,0.4504,0.4511,122469926.2
149,2022-09-25,0.451,0.4628,0.4385,0.4464,112039917.9
150,2022-09-26,0.4462,0.4507,0.4365,0.4473,125876450.8
151,2022-09-27,0.4473,0.4633,0.4373,0.4411,148327423.1
152,2022-09-28,0.4414,0.4431,0.4251,0.4361,126497310.3
153,2022-09-29,0.4362,0.4394,0.4277,0.4381,120381859.1
154,2022-09-30,0.4382,0.4415,0.4293,0.4347,120942156.5
155,2022-10-01,0.4346,0.4364,0.4275,0.43,61750878.7
156,2022-10-02,0.4301,0.4328,0.4176,0.4194,79897439.7
157,2022-10-03,0.4195,0.4288,0.4158,0.4276,97901531.3
158,2022-10-04,0.4276,0.4377,0.4253,0.4355,89193827.3
159,2022-10-05,0.4356,0.4367,0.4236,0.4309,86070134.7
160,2022-10-06,0.4309,0.437,0.4255,0.4288,87385034.1
161,2022-10-07,0.4288,0.4304,0.4215,0.424,85765776.0
162,2022-10-08,0.4239,0.4271,0.4188,0.4219,57044040.1
163,2022-10-09,0.4219,0.4242,0.419,0.423,50765905.1
164,2022-10-10,0.423,0.4268,0.3982,0.4012,108015329.8
165,2022-10-11,0.4011,0.4016,0.3837,0.3908,157186233.63
166,2022-10-12,0.3907,0.3954,0.376,0.3814,100681651.0
167,2022-10-13,0.3814,0.3824,0.349,0.3768,269611367.28
168,2022-10-14,0.3769,0.389,0.3606,0.3667,135534544.8
169,2022-10-15,0.3667,0.37,0.3612,0.3641,62954187.6
170,2022-10-16,0.3641,0.3749,0.3638,0.3703,61182203.2
171,2022-10-17,0.3703,0.3758,0.366,0.3723,66215062.2
172,2022-10-18,0.3724,0.3743,0.3569,0.3624,95363501.1
173,2022-10-19,0.3624,0.3624,0.347,0.3497,92329214.7
174,2022-10-20,0.3496,0.3557,0.3364,0.3402,111680559.0
175,2022-10-21,0.3402,0.3499,0.33,0.3492,127159385.38
176,2022-10-22,0.3492,0.3544,0.343,0.3513,71962552.0
177,2022-10-23,0.3513,0.3638,0.346,0.3621,85104357.9
178,2022-10-24,0.3621,0.3652,0.3533,0.3573,92438606.2
179,2022-10-25,0.3572,0.4173,0.3569,0.4,319472649.0
180,2022-10-26,0.4001,0.4122,0.3945,0.403,197702684.6
181,2022-10-27,0.403,0.4194,0.3861,0.3884,170796279.1
182,2022-10-28,0.3884,0.4115,0.3777,0.4044,139227634.2
183,2022-10-29,0.4044,0.44,0.4008,0.42,200912371.4
184,2022-10-30,0.4201,0.4216,0.3981,0.4056,117123022.0
185,2022-10-31,0.4057,0.4163,0.3975,0.4055,122659161.8
186,2022-11-01,0.4055,0.4154,0.3985,0.4011,88819285.6
187,2022-11-02,0.4012,0.4093,0.38,0.3856,168322996.7
188,2022-11-03,0.3856,0.3992,0.3842,0.3895,90983702.8
189,2022-11-04,0.3894,0.4263,0.3881,0.4216,233382097.9
190,2022-11-05,0.4216,0.4378,0.42,0.4264,165672546.7
191,2022-11-06,0.4263,0.431,0.4014,0.4021,112501696.2
192,2022-11-07,0.4021,0.4161,0.3975,0.4041,138637231.9
193,2022-11-08,0.404,0.4156,0.3463,0.3722,379698137.7
194,2022-11-09,0.3721,0.3766,0.31,0.3175,397998672.0
195,2022-11-10,0.3174,0.3793,0.3119,0.3687,361917813.6
196,2022-11-11,0.3688,0.3741,0.342,0.3556,191115121.1
197,2022-11-12,0.3557,0.3569,0.3362,0.3397,118816381.9
198,2022-11-13,0.3397,0.3453,0.3251,0.3298,146747692.7
199,2022-11-14,0.3299,0.3419,0.3142,0.3323,180688535.9
200,2022-11-15,0.3322,0.3449,0.3292,0.3373,103952732.7
201,2022-11-16,0.3373,0.3443,0.3237,0.332,102897046.5
202,2022-11-17,0.332,0.3345,0.3186,0.325,75533614.5
203,2022-11-18,0.3251,0.3325,0.3206,0.326,80892957.7
204,2022-11-19,0.326,0.3322,0.3213,0.328,49281576.1
205,2022-11-20,0.328,0.3312,0.31,0.312,87909126.7
206,2022-11-21,0.312,0.3133,0.2953,0.3046,162743368.09
207,2022-11-22,0.3046,0.3169,0.2982,0.3126,119265124.3
208,2022-11-23,0.3126,0.3204,0.3093,0.3185,130172804.6
209,2022-11-24,0.3185,0.3213,0.3116,0.3163,77452139.6
210,2022-11-25,0.3162,0.3173,0.3073,0.3146,81668650.3
211,2022-11-26,0.3147,0.3228,0.3109,0.3138,66377188.0
212,2022-11-27,0.3138,0.3196,0.3114,0.3126,50910598.2
213,2022-11-28,0.3126,0.3139,0.3,0.3066,118919688.1
214,2022-11-29,0.3066,0.3128,0.3042,0.3092,63045432.9
215,2022-11-30,0.3093,0.3209,0.3084,0.3187,103696273.3
216,2022-12-01,0.3186,0.32,0.3125,0.3145,69894876.1
217,2022-12-02,0.3144,0.32,0.3106,0.3191,62310109.4
218,2022-12-03,0.3192,0.3265,0.3162,0.3196,88483029.8
219,2022-12-04,0.3196,0.3241,0.3181,0.3221,58073868.4
220,2022-12-05,0.3222,0.329,0.3163,0.3193,68934870.6
221,2022-12-06,0.3193,0.3211,0.3135,0.3183,54889434.1
222,2022-12-07,0.3183,0.3199,0.3067,0.3102,80392338.0
223,2022-12-08,0.3103,0.3158,0.3072,0.3145,55078149.3
224,2022-12-09,0.3144,0.3166,0.3088,0.3118,50246553.9
225,2022-12-10,0.3119,0.315,0.3106,0.3126,23073305.7
226,2022-12-11,0.3126,0.315,0.3051,0.3074,38521495.3
227,2022-12-12,0.3073,0.3079,0.3004,0.3069,59718587.9
228,2022-12-13,0.3069,0.3187,0.2991,0.3142,125438617.5
229,2022-12-14,0.3142,0.3157,0.3053,0.3079,91418405.6
230,2022-12-15,0.308,0.3086,0.2962,0.3003,88292967.3
231,2022-12-16,0.3003,0.3013,0.255,0.2632,218355848.5
232,2022-12-17,0.2633,0.2678,0.2587,0.2672,164203460.7
233,2022-12-18,0.2672,0.2713,0.2627,0.2659,90386512.2
234,2022-12-19,0.266,0.2694,0.2488,0.2529,109679881.16
235,2022-12-20,0.2529,0.2621,0.2512,0.2587,79578969.4
236,2022-12-21,0.2586,0.2593,0.2478,0.2534,93178931.7
237,2022-12-22,0.2534,0.2569,0.2465,0.2566,78100191.4
238,2022-12-23,0.2567,0.264,0.2554,0.2594,74119327.5
239,2022-12-24,0.2594,0.2604,0.2566,0.2592,32054310.5
240,2022-12-25,0.2591,0.2599,0.2546,0.2591,46627019.2
241,2022-12-26,0.259,0.2657,0.2576,0.2652,61775474.3
242,2022-12-27,0.2653,0.2665,0.2563,0.2603,59557924.7
243,2022-12-28,0.2603,0.2611,0.2468,0.2482,115688916.7
244,2022-12-29,0.2483,0.2484,0.2396,0.244,119235796.6
245,2022-12-30,0.244,0.2463,0.2392,0.2458,77783257.0
246,2022-12-31,0.2457,0.2521,0.244,0.2458,66923069.1
247,2023-01-01,0.2458,0.25,0.2434,0.2499,49487029.5
248,2023-01-02,0.2499,0.2565,0.2466,0.2538,75458284.6
249,2023-01-03,0.2538,0.2555,0.2502,0.2529,71671057.1
250,2023-01-04,0.2529,0.2708,0.2518,0.2678,148810996.5
251,2023-01-05,0.2678,0.2713,0.2633,0.2692,81943632.6
252,2023-01-06,0.2692,0.2798,0.2671,0.2786,171198727.6
253,2023-01-07,0.2785,0.2806,0.2723,0.2768,72623368.2
254,2023-01-08,0.2768,0.299,0.2742,0.2974,196047722.8
255,2023-01-09,0.2975,0.346,0.2955,0.3168,405177005.9
256,2023-01-10,0.3168,0.3253,0.3063,0.3222,184082448.1
257,2023-01-11,0.3222,0.3235,0.3075,0.323,144048586.5
258,2023-01-12,0.323,0.3351,0.3154,0.3293,248440812.5
259,2023-01-13,0.3293,0.3509,0.3237,0.3456,150546494.0
260,2023-01-14,0.3455,0.3697,0.332,0.3525,288977177.5
261,2023-01-15,0.3526,0.3539,0.3385,0.3507,132983094.3
262,2023-01-16,0.3508,0.364,0.3376,0.3504,156864828.5
263,2023-01-17,0.3505,0.3576,0.343,0.3455,101591352.2
264,2023-01-18,0.3455,0.3555,0.3237,0.3264,170018857.2
265,2023-01-19,0.3264,0.343,0.3255,0.3379,80228314.7
266,2023-01-20,0.338,0.3657,0.3336,0.3652,130767450.6
267,2023-01-21,0.3651,0.3807,0.3569,0.3687,228951787.0
268,2023-01-22,0.3686,0.3872,0.3629,0.3764,205382044.0
269,2023-01-23,0.3764,0.3836,0.3687,0.375,168920181.8
270,2023-01-24,0.375,0.383,0.3552,0.3587,111749419.5
271,2023-01-25,0.3588,0.3797,0.3469,0.3732,125501560.2
272,2023-01-26,0.3733,0.3892,0.3711,0.3796,152020632.1
273,2023-01-27,0.3796,0.391,0.3678,0.3898,112713613.3
274,2023-01-28,0.3898,0.398,0.378,0.3819,119208593.2
275,2023-01-29,0.3818,0.3991,0.3768,0.3975,102929204.6
276,2023-01-30,0.3976,0.3982,0.3652,0.3725,134336665.0
277,2023-01-31,0.3725,0.3998,0.3681,0.3902,156301183.0
278,2023-02-01,0.3902,0.4018,0.371,0.397,162998963.9
279,2023-02-02,0.397,0.4136,0.3921,0.3981,179215658.3
280,2023-02-03,0.3981,0.407,0.3944,0.4038,112231580.7
281,2023-02-04,0.4037,0.4055,0.3975,0.3994,69665961.0
282,2023-02-05,0.3993,0.4019,0.3821,0.3923,104454046.0
283,2023-02-06,0.3923,0.4033,0.3795,0.3823,110247851.9
284,2023-02-07,0.3823,0.3998,0.3814,0.3989,107246776.8
285,2023-02-08,0.3989,0.4035,0.3853,0.3942,92872527.4
286,2023-02-09,0.3942,0.3957,0.3543,0.3622,151503834.4
287,2023-02-10,0.3622,0.3656,0.3534,0.3581,104289819.1
288,2023-02-11,0.358,0.3702,0.3567,0.3684,55904954.9
289,2023-02-12,0.3685,0.3738,0.3596,0.3641,57416092.2
290,2023-02-13,0.3641,0.3657,0.345,0.3593,114427322.0
291,2023-02-14,0.3593,0.3931,0.3545,0.3867,156990175.9
292,2023-02-15,0.3868,0.42,0.3819,0.419,151591225.3
293,2023-02-16,0.419,0.4213,0.3862,0.3874,174768994.0
294,2023-02-17,0.3874,0.4098,0.3854,0.4033,123524213.6
295,2023-02-18,0.4033,0.4184,0.3976,0.406,89590271.5
296,2023-02-19,0.406,0.4122,0.3968,0.3995,98181230.1
297,2023-02-20,0.3994,0.4098,0.3893,0.4038,116906377.7
298,2023-02-21,0.4037,0.4059,0.3855,0.3925,119823429.0
299,2023-02-22,0.3926,0.3929,0.3769,0.3888,123152287.0
300,2023-02-23,0.3889,0.3949,0.3794,0.3824,81228997.5
301,2023-02-24,0.3824,0.3852,0.358,0.3658,136530140.7
302,2023-02-25,0.3657,0.3677,0.3512,0.362,93356389.8
303,2023-02-26,0.3621,0.3704,0.3577,0.3691,62253729.4
304,2023-02-27,0.369,0.3702,0.3576,0.3647,71396733.7
305,2023-02-28,0.3647,0.368,0.3485,0.3517,76748794.6
306,2023-03-01,0.3518,0.3644,0.3493,0.3601,67671797.7
307,2023-03-02,0.3601,0.3615,0.3445,0.3504,81854576.8
308,2023-03-03,0.3505,0.3509,0.3212,0.3431,163025922.0
309,2023-03-04,0.3431,0.3448,0.3303,0.3366,56432771.9
310,2023-03-05,0.3366,0.343,0.3346,0.337,53269370.7
311,2023-03-06,0.337,0.3387,0.3291,0.3305,72882197.2
312,2023-03-07,0.3306,0.3348,0.3209,0.3306,99209654.5
313,2023-03-08,0.3305,0.3328,0.3133,0.3175,110501100.5
314,2023-03-09,0.3175,0.3223,0.3012,0.3101,191520024.2
315,2023-03-10,0.3102,0.3182,0.2976,0.3149,184446629.2
316,2023-03-11,0.3149,0.3228,0.3013,0.3051,174341847.2
317,2023-03-12,0.3051,0.3311,0.3013,0.3298,148391745.7
318,2023-03-13,0.3298,0.3517,0.3274,0.3433,290767932.5
319,2023-03-14,0.3434,0.3677,0.3363,0.3429,243189873.1
320,2023-03-15,0.3429,0.3464,0.3157,0.3241,262199199.5
321,2023-03-16,0.324,0.329,0.3171,0.3249,148328841.2
322,2023-03-17,0.3249,0.3502,0.3212,0.3494,171206542.3
323,2023-03-18,0.3494,0.3572,0.335,0.3371,160274762.9
324,2023-03-19,0.337,0.3525,0.3367,0.3448,93233157.9
325,2023-03-20,0.3448,0.3461,0.3305,0.3321,124374313.8
326,2023-03-21,0.3321,0.387,0.3291,0.3696,288467612.6
327,2023-03-22,0.3695,0.3868,0.3489,0.3596,342137114.0
328,2023-03-23,0.3597,0.3853,0.3535,0.3715,185937483.6
329,2023-03-24,0.3716,0.3725,0.3552,0.3596,112029219.9
330,2023-03-25,0.3597,0.3628,0.3486,0.3514,83603550.1
331,2023-03-26,0.3513,0.3614,0.3487,0.3557,91774166.9
332,2023-03-27,0.3558,0.3572,0.3366,0.3455,127210336.6
333,2023-03-28,0.3456,0.3703,0.3427,0.3681,133375435.6
334,2023-03-29,0.3681,0.39,0.3666,0.3811,190013782.5
335,2023-03-30,0.3811,0.3876,0.3697,0.3761,147101987.5
336,2023-03-31,0.3761,0.4093,0.3743,0.3989,250714301.7
337,2023-04-01,0.3989,0.4031,0.388,0.3919,128780899.9
338,2023-04-02,0.392,0.3928,0.3756,0.3815,102432795.5
339,2023-04-03,0.3816,0.405,0.3708,0.3872,234427391.6
340,2023-04-04,0.3872,0.4,0.3843,0.3894,121167900.7
341,2023-04-05,0.3895,0.4,0.3868,0.3923,92815719.6
342,2023-04-06,0.3922,0.3923,0.3763,0.3829,91098737.9
343,2023-04-07,0.3829,0.3851,0.3756,0.3835,50141413.5
344,2023-04-08,0.3835,0.3905,0.3804,0.3853,61444908.5
345,2023-04-09,0.3852,0.393,0.384,0.3894,51708973.8
346,2023-04-10,0.3893,0.3977,0.3847,0.3971,76308355.7
347,2023-04-11,0.3971,0.413,0.394,0.4014,143695491.1
348,2023-04-12,0.4015,0.4075,0.3886,0.4047,138821237.2
349,2023-04-13,0.4047,0.4288,0.3989,0.4251,173707588.7
350,2023-04-14,0.4251,0.444,0.4228,0.4381,235318719.5
351,2023-04-15,0.4381,0.4617,0.4311,0.4522,178424508.6
352,2023-04-16,0.4521,0.4579,0.4421,0.4513,117211504.6
353,2023-04-17,0.4512,0.4515,0.431,0.4341,144412169.8
354,2023-04-18,0.4341,0.448,0.4277,0.4435,99428283.1
355,2023-04-19,0.4435,0.4435,0.4071,0.4163,193374494.9
356,2023-04-20,0.4163,0.4221,0.3934,0.4007,161012857.5
357,2023-04-21,0.4008,0.4071,0.3789,0.3824,158842754.2
358,2023-04-22,0.3823,0.3989,0.381,0.3956,86625445.5
359,2023-04-23,0.3956,0.3956,0.38,0.3886,82034708.6
360,2023-04-24,0.3887,0.3975,0.38,0.3835,104338226.4
361,2023-04-25,0.3836,0.3954,0.3761,0.3945,97446645.9
362,2023-04-26,0.3944,0.4193,0.3778,0.4014,189713316.3
363,2023-04-27,0.4014,0.4186,0.4008,0.4101,154240599.8
364,2023-04-28,0.41,0.4116,0.3965,0.4043,76492344.4
365,2023-04-29,0.4044,0.4077,0.3991,0.4024,42315743.6
366,2023-04-30,0.4025,0.415,0.3944,0.3956,75755751.4
367,2023-05-01,0.3957,0.3979,0.3801,0.3868,99050070.7
368,2023-05-02,0.3867,0.3947,0.3816,0.3916,62002108.1
369,2023-05-03,0.3917,0.3965,0.3784,0.394,102351994.9
370,2023-05-04,0.3941,0.3964,0.3849,0.3873,57027491.2
371,2023-05-05,0.3873,0.397,0.3812,0.3942,77772750.3
372,2023-05-06,0.3941,0.3968,0.3735,0.3787,85459030.9
373,2023-05-07,0.3787,0.3833,0.3737,0.376,54439977.1
374,2023-05-08,0.376,0.3796,0.3531,0.3653,137827919.2
375,2023-05-09,0.3653,0.3705,0.3599,0.3633,78130879.7
376,2023-05-10,0.3633,0.3729,0.3543,0.3693,150971765.6
377,2023-05-11,0.3693,0.3696,0.3485,0.3598,98458703.7
378,2023-05-12,0.3598,0.371,0.3533,0.3705,109723018.6
379,2023-05-13,0.3705,0.371,0.3622,0.3646,46531257.4
380,2023-05-14,0.3646,0.373,0.3627,0.3711,41898265.4
381,2023-05-15,0.371,0.3758,0.3657,0.3669,69018210.5
382,2023-05-16,0.3669,0.3704,0.3613,0.3682,66128494.6
383,2023-05-17,0.3683,0.3807,0.3645,0.3755,94403281.2
384,2023-05-18,0.3755,0.3803,0.3658,0.3714,80420401.0
385,2023-05-19,0.3713,0.373,0.3658,0.3681,38723441.7
386,2023-05-20,0.3681,0.3683,0.3628,0.3662,44032296.2
387,2023-05-21,0.3663,0.3676,0.3566,0.3602,39270367.4
388,2023-05-22,0.3602,0.3741,0.356,0.3679,62447190.2
389,2023-05-23,0.3679,0.3757,0.3657,0.3704,47769860.8
390,2023-05-24,0.3704,0.3706,0.3602,0.3638,57618648.9
391,2023-05-25,0.3639,0.3648,0.355,0.3581,50137129.0
392,2023-05-26,0.3582,0.3669,0.3535,0.3626,56982912.1
393,2023-05-27,0.3626,0.3674,0.3606,0.3667,30122750.7
394,2023-05-28,0.3667,0.3846,0.3661,0.3828,80053076.5
395,2023-05-29,0.3828,0.3863,0.3756,0.3786,66769379.2
396,2023-05-30,0.3786,0.3834,0.3744,0.3779,70137418.8
397,2023-05-31,0.3779,0.3807,0.37,0.3744,59998056.8
398,2023-06-01,0.3744,0.3758,0.3608,0.3644,93248479.9
399,2023-06-02,0.3644,0.3794,0.3619,0.3782,71763680.0
400,2023-06-03,0.3782,0.3782,0.3729,0.3759,27741856.8
401,2023-06-04,0.376,0.3819,0.3748,0.3773,41513359.6
402,2023-06-05,0.3773,0.3791,0.3467,0.3514,112815250.3
403,2023-06-06,0.3514,0.3569,0.3365,0.3531,90606305.0
