,date,open,high,low,close,volume
88,2022-06-30,20123.00000000,20179.08000000,18626.00000000,19942.21000000,93846.64806000
89,2022-07-01,19942.21000000,20918.35000000,18975.00000000,19279.80000000,111844.59494000
90,2022-07-02,19279.80000000,19467.39000000,18977.01000000,19252.81000000,46180.30210000
91,2022-07-03,19252.82000000,19647.63000000,18781.00000000,19315.83000000,51087.46631000
92,2022-07-04,19315.83000000,20354.01000000,19055.31000000,20236.71000000,74814.04601000
93,2022-07-05,20236.71000000,20750.00000000,19304.40000000,20175.83000000,96041.13756000
94,2022-07-06,20175.84000000,20675.22000000,19761.25000000,20564.51000000,82439.58080000
95,2022-07-07,20564.51000000,21838.10000000,20251.68000000,21624.98000000,85014.58261000
96,2022-07-08,21624.99000000,22527.37000000,21189.26000000,21594.75000000,403081.57349000
97,2022-07-09,21594.75000000,21980.00000000,21322.12000000,21591.83000000,178417.84468000
98,2022-07-10,21592.15000000,21607.65000000,20655.00000000,20862.47000000,192188.21556000
99,2022-07-11,20861.11000000,20868.48000000,19875.23000000,19963.61000000,137535.40724000
100,2022-07-12,19963.61000000,20059.42000000,19240.00000000,19328.75000000,139506.45862000
101,2022-07-13,19331.28000000,20366.61000000,18910.94000000,20234.87000000,209250.24888000
102,2022-07-14,20234.87000000,20900.00000000,19616.07000000,20588.84000000,174809.21696000
103,2022-07-15,20588.84000000,21200.00000000,20382.29000000,20830.04000000,143343.30490000
104,2022-07-16,20830.04000000,21588.94000000,20478.61000000,21195.60000000,121011.67393000
105,2022-07-17,21195.60000000,21684.54000000,20750.01000000,20798.16000000,118229.45250000
106,2022-07-18,20799.58000000,22777.63000000,20762.45000000,22432.58000000,239942.73132000
107,2022-07-19,22432.58000000,23800.00000000,21579.54000000,23396.62000000,263770.76574000
108,2022-07-20,23398.48000000,24276.74000000,22906.19000000,23223.30000000,238762.17094000
109,2022-07-21,23223.30000000,23442.77000000,22341.46000000,23152.19000000,184817.68191000
110,2022-07-22,23152.19000000,23756.49000000,22500.00000000,22684.83000000,171598.43966000
111,2022-07-23,22684.83000000,23000.77000000,21934.57000000,22451.07000000,122137.77375000
112,2022-07-24,22448.58000000,23014.64000000,22257.15000000,22579.68000000,115189.67277000
113,2022-07-25,22577.13000000,22666.00000000,21250.00000000,21310.90000000,180344.76643000
114,2022-07-26,21310.90000000,21347.82000000,20706.50000000,21254.67000000,177817.24326000
115,2022-07-27,21254.67000000,23112.63000000,21042.53000000,22952.45000000,210971.19796000
116,2022-07-28,22954.31000000,24199.72000000,22582.13000000,23842.93000000,236029.07410000
117,2022-07-29,23845.25000000,24442.66000000,23414.03000000,23773.75000000,198298.50623000
118,2022-07-30,23777.28000000,24668.00000000,23502.25000000,23643.51000000,151060.13211000
119,2022-07-31,23644.64000000,24194.82000000,23227.31000000,23293.32000000,127743.32483000
120,2022-08-01,23296.36000000,23509.68000000,22850.00000000,23268.01000000,144210.16219000
121,2022-08-02,23266.90000000,23459.89000000,22654.37000000,22987.79000000,158073.28225000
122,2022-08-03,22985.93000000,23647.68000000,22681.22000000,22818.37000000,145948.80995000
123,2022-08-04,22816.91000000,23223.32000000,22400.00000000,22622.98000000,154854.67016000
124,2022-08-05,22622.41000000,23472.86000000,22586.95000000,23312.42000000,175251.69749000
125,2022-08-06,23313.56000000,23354.36000000,22909.52000000,22954.21000000,83911.80307000
126,2022-08-07,22954.21000000,23402.00000000,22844.62000000,23174.39000000,88890.00877000
127,2022-08-08,23174.39000000,24245.00000000,23154.25000000,23810.00000000,170958.44152000
128,2022-08-09,23810.98000000,23933.25000000,22865.00000000,23149.95000000,143182.50858000
129,2022-08-10,23151.32000000,24226.00000000,22664.69000000,23954.05000000,208916.54953000
130,2022-08-11,23954.05000000,24918.54000000,23852.13000000,23934.39000000,249759.79557000
131,2022-08-12,23933.09000000,24456.50000000,23583.00000000,24403.68000000,174207.57040000
132,2022-08-13,24401.70000000,24888.00000000,24291.22000000,24441.38000000,152852.25435000
133,2022-08-14,24443.06000000,25047.56000000,24144.00000000,24305.24000000,151206.14473000
134,2022-08-15,24305.25000000,25211.32000000,23773.22000000,24094.82000000,242539.54758000
135,2022-08-16,24093.04000000,24247.49000000,23671.22000000,23854.74000000,179324.94821000
136,2022-08-17,23856.15000000,24446.71000000,23180.40000000,23342.66000000,210668.68766000
137,2022-08-18,23342.66000000,23600.00000000,23111.04000000,23191.20000000,144185.97011000
138,2022-08-19,23191.45000000,23208.67000000,20783.57000000,20834.39000000,283995.87747000
139,2022-08-20,20834.39000000,21382.85000000,20761.90000000,21140.07000000,183041.68363000
140,2022-08-21,21140.07000000,21800.00000000,21069.11000000,21515.61000000,159200.68410000
141,2022-08-22,21516.70000000,21548.71000000,20890.18000000,21399.83000000,222222.04526000
142,2022-08-23,21400.75000000,21684.87000000,20890.14000000,21529.12000000,200967.77164000
143,2022-08-24,21529.11000000,21900.00000000,21145.00000000,21368.08000000,174383.22046000
144,2022-08-25,21368.05000000,21819.88000000,21310.15000000,21559.04000000,169915.78301000
145,2022-08-26,21559.04000000,21886.77000000,20107.90000000,20241.05000000,273811.61955000
146,2022-08-27,20239.14000000,20402.93000000,19800.00000000,20037.60000000,162582.46032000
147,2022-08-28,20037.60000000,20171.18000000,19520.00000000,19555.61000000,139307.95976000
148,2022-08-29,19555.61000000,20433.62000000,19550.79000000,20285.73000000,210509.49545000
149,2022-08-30,20287.20000000,20576.25000000,19540.00000000,19811.66000000,256634.35529000
150,2022-08-31,19813.03000000,20490.00000000,19797.94000000,20050.02000000,276946.60765000
151,2022-09-01,20048.44000000,20208.37000000,19565.66000000,20131.46000000,245289.97263000
152,2022-09-02,20132.64000000,20441.26000000,19755.29000000,19951.86000000,245986.60330000
153,2022-09-03,19950.98000000,20055.93000000,19652.72000000,19831.90000000,146639.03204000
154,2022-09-04,19832.45000000,20029.23000000,19583.10000000,20000.30000000,145588.77893000
155,2022-09-05,20000.30000000,20057.27000000,19633.83000000,19796.84000000,222543.01057000
156,2022-09-06,19795.34000000,20180.00000000,18649.51000000,18790.61000000,356315.05718000
157,2022-09-07,18790.61000000,19464.06000000,18510.77000000,19292.84000000,287394.77880000
158,2022-09-08,19292.85000000,19458.25000000,19012.00000000,19319.77000000,262813.28273000
159,2022-09-09,19320.54000000,21597.22000000,19291.75000000,21360.11000000,428919.74652000
160,2022-09-10,21361.62000000,21810.80000000,21111.13000000,21648.34000000,307997.33504000
161,2022-09-11,21647.21000000,21860.00000000,21350.00000000,21826.87000000,280702.55149000
162,2022-09-12,21826.87000000,22488.00000000,21538.51000000,22395.74000000,395395.61828000
163,2022-09-13,22395.44000000,22799.00000000,19860.00000000,20173.57000000,431915.03333000
164,2022-09-14,20173.62000000,20541.48000000,19617.62000000,20226.71000000,340826.40151000
165,2022-09-15,20227.17000000,20330.24000000,19497.00000000,19701.88000000,333069.76076000
